Movie,Scene,Character,Dialogue,Sentiment_Score,Sentiment_Label,Emotion_Label
SW_EpisodeV,UNKNOWN_SCENE,HAN,"well, there's a price on my head. if i don't pay off jabba the hut, i'm a dead man.",-0.4412,Negative,Sadness
SW_EpisodeV,UNKNOWN_SCENE,RIEEKAN,"a death mark's not an easy thing to live with. you're a good fighter, solo. i hate to lose you.",-0.8484,Negative,Sadness
SW_EpisodeV,UNKNOWN_SCENE,HAN,"thank you, general.",0.3612,Positive,Neutral
SW_EpisodeV,UNKNOWN_SCENE,HAN,"well, your highness, i guess this is it.",0.2732,Positive,Neutral
SW_EpisodeV,UNKNOWN_SCENE,LEIA,that's right.,0.0,Neutral,Neutral
SW_EpisodeV,UNKNOWN_SCENE,HAN,"well, don't get all mushy on me. so long, princess.",0.2732,Positive,Neutral
SW_EpisodeV,UNKNOWN_SCENE,LEIA,han!,0.0,Neutral,Surprise
SW_EpisodeV,UNKNOWN_SCENE,HAN,"yes, your highnessness?",0.4019,Positive,Neutral
SW_EpisodeV,UNKNOWN_SCENE,LEIA,i thought you decided to stay.,0.0,Neutral,Joy
SW_EpisodeV,UNKNOWN_SCENE,HAN,"well, the bounty hunter we ran into on ord mantell changed my mind.",0.2732,Positive,Neutral
SW_EpisodeV,UNKNOWN_SCENE,LEIA,"han, we need you!",0.0,Neutral,Surprise
SW_EpisodeV,UNKNOWN_SCENE,HAN,we?,0.0,Neutral,Surprise
SW_EpisodeV,UNKNOWN_SCENE,LEIA,yes.,0.4019,Positive,Neutral
SW_EpisodeV,UNKNOWN_SCENE,HAN,"oh, what about you need?",0.0,Neutral,Surprise
SW_EpisodeV,UNKNOWN_SCENE,LEIA,i need? i don't know what you're talking about.,0.0,Neutral,Surprise
SW_EpisodeV,UNKNOWN_SCENE,HAN,you probably don't.,0.0,Neutral,Neutral
SW_EpisodeV,UNKNOWN_SCENE,LEIA,and what precisely am i supposed to know?,0.0,Neutral,Surprise
SW_EpisodeV,UNKNOWN_SCENE,HAN,come on! you want me to stay because of the way you feel about me.,0.1511,Positive,Anger
SW_EpisodeV,UNKNOWN_SCENE,LEIA,yes. you're a great help to us. you're a natural leader...,0.9001,Positive,Joy
SW_EpisodeV,UNKNOWN_SCENE,HAN,no! that's not it. come on. aahhh uh huh! come on.,-0.4184,Negative,Anger
SW_EpisodeV,UNKNOWN_SCENE,LEIA,you're imagining things.,0.0,Neutral,Neutral
SW_EpisodeV,UNKNOWN_SCENE,HAN,am i? then why are you following me? afraid i was going to leave without giving you a goodbye kiss?,0.2741,Positive,Surprise
SW_EpisodeV,UNKNOWN_SCENE,LEIA,i'd just as soon kiss a wookiee.,0.4215,Positive,Joy
SW_EpisodeV,UNKNOWN_SCENE,HAN,i can arrange that. you could use a good kiss!,0.7177,Positive,Joy
SW_EpisodeV,UNKNOWN_SCENE,THREEPIO,don't try to blame me. i didn't ask you to turn on the thermal heater. i merely commented that it was freezing in the princess's chamber. but it's supposed to be freezing. how are we going to dry out all her clothes? i really don't know.,-0.0726,Negative,Surprise
SW_EpisodeV,UNKNOWN_SCENE,THREEPIO,"oh, switch off.",0.0,Neutral,Neutral
SW_EpisodeV,UNKNOWN_SCENE,HAN,why do you take this apart now? i'm trying to get us out of here and you pull both of these.,0.0,Neutral,Surprise
SW_EpisodeV,UNKNOWN_SCENE,THREEPIO,"excuse me, sir.",0.0772,Positive,Neutral
SW_EpisodeV,UNKNOWN_SCENE,HAN,put them back together right now.,0.0,Neutral,Neutral
SW_EpisodeV,UNKNOWN_SCENE,THREEPIO,"might i have a word with you, please?",0.3182,Positive,Neutral
SW_EpisodeV,UNKNOWN_SCENE,HAN,what do you want?,0.0772,Positive,Surprise
SW_EpisodeV,UNKNOWN_SCENE,THREEPIO,"well, it's princess leia, sir. she's been trying to get you on the communicator.",0.2732,Positive,Neutral
SW_EpisodeV,UNKNOWN_SCENE,HAN,i turned it off. i don't want to talk to her.,-0.0572,Negative,Sadness
SW_EpisodeV,UNKNOWN_SCENE,THREEPIO,"oh. well, princess leia is wondering about master luke. he hasn't come back yet. she doesn't know where he is.",0.2732,Positive,Surprise
SW_EpisodeV,UNKNOWN_SCENE,HAN,i don't know where he is.,0.0,Neutral,Surprise
SW_EpisodeV,UNKNOWN_SCENE,THREEPIO,nobody knows where he is.,0.0,Neutral,Neutral
SW_EpisodeV,UNKNOWN_SCENE,HAN,"what do you mean, ""nobody knows""?",0.0,Neutral,Surprise
SW_EpisodeV,UNKNOWN_SCENE,THREEPIO,"well, uh, you see...",0.2732,Positive,Neutral
SW_EpisodeV,UNKNOWN_SCENE,HAN,deck officer. deck officer!,0.0,Neutral,Surprise
SW_EpisodeV,UNKNOWN_SCENE,THREEPIO,"excuse me, sir. might i inqu...",0.0772,Positive,Neutral
SW_EpisodeV,UNKNOWN_SCENE,DECK OFFICER,"yes, sir?",0.4019,Positive,Surprise
SW_EpisodeV,UNKNOWN_SCENE,HAN,do you know where commander skywalker is?,0.0,Neutral,Neutral
SW_EpisodeV,UNKNOWN_SCENE,DECK OFFICER,i haven't seen him. it's possible he came in through the south entrance.,0.0,Neutral,Surprise
SW_EpisodeV,UNKNOWN_SCENE,HAN,it's possible? why don't you go find out? it's getting dark out there.,0.0,Neutral,Surprise
SW_EpisodeV,UNKNOWN_SCENE,DECK OFFICER,"yes, sir.",0.4019,Positive,Neutral
SW_EpisodeV,UNKNOWN_SCENE,THREEPIO,"excuse me, sir. might i inquire what's going on?",0.0772,Positive,Neutral
SW_EpisodeV,UNKNOWN_SCENE,HAN,why not?,0.0,Neutral,Neutral
SW_EpisodeV,UNKNOWN_SCENE,THREEPIO,"impossible man. come along, artoo, lets find princess leia. between ourselves, i think master luke is in considerable danger.",-0.5267,Negative,Fear
SW_EpisodeV,UNKNOWN_SCENE,DECK OFFICER,"sir, commander skywalker hasn't come in through the south entrance. he might have forgotten to check in.",-0.2263,Negative,Neutral
SW_EpisodeV,UNKNOWN_SCENE,HAN,not likely. are the speeders ready?,0.3612,Positive,Neutral
SW_EpisodeV,UNKNOWN_SCENE,DECK OFFICER,not yet. we're having some trouble adapting them to the cold.,-0.4019,Negative,Neutral
SW_EpisodeV,UNKNOWN_SCENE,HAN,then we'll have to go out on tauntauns.,0.0,Neutral,Neutral
SW_EpisodeV,UNKNOWN_SCENE,DECK OFFICER,"sir, the temperature's dropping too rapidly.",0.0,Neutral,Sadness
SW_EpisodeV,UNKNOWN_SCENE,HAN,that's right. and my friends out in it.,0.4767,Positive,Neutral
SW_EpisodeV,UNKNOWN_SCENE,ASSISTANT OFFICER,i'll cover sector twelve. have comcontrol set screen alpha.,0.0,Neutral,Neutral
SW_EpisodeV,UNKNOWN_SCENE,DECK OFFICER,your tauntaun'll freeze before you reach the first marker.,0.0772,Positive,Neutral
SW_EpisodeV,UNKNOWN_SCENE,HAN,then i'll see you in hell!,-0.7088,Negative,Anger
SW_EpisodeV,UNKNOWN_SCENE,THREEPIO,"you must come along now, artoo. there's really nothing more we can do. and my joints are freezing up.",-0.1027,Negative,Sadness
SW_EpisodeV,UNKNOWN_SCENE,THREEPIO,"don't say thing like that! of course we'll see master luke again. he'll be quite all right, you'll see. stupid little shortcircuit. he'll be quite all right.",-0.7005,Negative,Anger
SW_EpisodeV,UNKNOWN_SCENE,LIEUTENANT,"sir, all the patrols are in. there's still no contact from skywalker or solo.",-0.296,Negative,Neutral
SW_EpisodeV,UNKNOWN_SCENE,THREEPIO,"mistress leia, artoo says he's been quite unable to pick up any signals, although he does admit that his own range is far too weak to abandon all hope.",-0.2732,Negative,Neutral
SW_EpisodeV,UNKNOWN_SCENE,DERLIN,"your highness, there's nothing more we can do tonight. the shield doors must be closed.",0.0,Neutral,Sadness
SW_EpisodeV,UNKNOWN_SCENE,DERLIN,close the doors.,0.0,Neutral,Neutral
SW_EpisodeV,UNKNOWN_SCENE,LIEUTENANT,"yes, sir.",0.4019,Positive,Neutral
SW_EpisodeV,UNKNOWN_SCENE,THREEPIO,artoo says the chances of survival are seven hundred seventyfive...to one.,0.2023,Positive,Neutral
SW_EpisodeV,UNKNOWN_SCENE,THREEPIO,"actually, artoo has been known to make mistakes...from time to time. oh, dear, oh, dear. don't worry about master luke. i'm sure he'll be all right. he's quite clever, you know...for a human being.",0.9042,Positive,Fear
SW_EpisodeV,UNKNOWN_SCENE,BEN,luke...luke.,0.0,Neutral,Neutral
SW_EpisodeV,UNKNOWN_SCENE,LUKE,ben?,0.0,Neutral,Surprise
SW_EpisodeV,UNKNOWN_SCENE,BEN,you will go to the dagobah system.,0.0,Neutral,Neutral
SW_EpisodeV,UNKNOWN_SCENE,LUKE,dagobah system?,0.0,Neutral,Surprise
SW_EpisodeV,UNKNOWN_SCENE,BEN,"there you will learn from yoda, the jedi master who instructed me.",0.0,Neutral,Neutral
SW_EpisodeV,UNKNOWN_SCENE,LUKE,ben...ben.,0.0,Neutral,Neutral
SW_EpisodeV,UNKNOWN_SCENE,HAN,"luke! luke! don't do this, luke. come on, give me a sign here.",0.0,Neutral,Anger
SW_EpisodeV,UNKNOWN_SCENE,HAN,not much time.,0.0,Neutral,Neutral
SW_EpisodeV,UNKNOWN_SCENE,LUKE,ben...ben...,0.0,Neutral,Neutral
SW_EpisodeV,UNKNOWN_SCENE,HAN,"hang on, kid.",0.0,Neutral,Neutral
SW_EpisodeV,UNKNOWN_SCENE,LUKE,dagobah system...,0.0,Neutral,Neutral
SW_EpisodeV,UNKNOWN_SCENE,HAN,whew...,0.0,Neutral,Surprise
SW_EpisodeV,UNKNOWN_SCENE,LUKE,dagobah...,0.0,Neutral,Neutral
SW_EpisodeV,UNKNOWN_SCENE,HAN,"this may smell bad, kid...",-0.5423,Negative,Disgust
SW_EpisodeV,UNKNOWN_SCENE,LUKE,yoda...,0.0,Neutral,Neutral
SW_EpisodeV,UNKNOWN_SCENE,HAN,...but it will keep you warm...til i get the shelter built. ooh...i thought they smelled bad on the outside!,-0.5848,Negative,Sadness
SW_EpisodeV,UNKNOWN_SCENE,ZEV,"echo base...i've got something! not much, but it could be a life form.",0.0,Neutral,Surprise
SW_EpisodeV,UNKNOWN_SCENE,ZEV,"this is rouge two. this is rouge two. captain solo, so you copy? commander skywalker, do you copy? this is rouge two.",0.0,Neutral,Neutral
SW_EpisodeV,UNKNOWN_SCENE,HAN,good morning. nice of you guys to drop by.,0.5574,Positive,Joy
SW_EpisodeV,UNKNOWN_SCENE,ZEV,"echo base...this is rouge two. i found them. repeat, i found them.",0.0,Neutral,Neutral
SW_EpisodeV,UNKNOWN_SCENE,THREEPIO,"master luke, sir, it's good to see you fully functional again.",0.4404,Positive,Joy
SW_EpisodeV,UNKNOWN_SCENE,THREEPIO,"artoo expresses his relief, also.",0.4767,Positive,Joy
SW_EpisodeV,UNKNOWN_SCENE,HAN,"how are you feeling, kid? you don't look so bad to me. in fact, you look strong enough to pull the ears off a gundark.",-0.1757,Negative,Disgust
SW_EpisodeV,UNKNOWN_SCENE,LUKE,thanks to you.,0.4404,Positive,Joy
SW_EpisodeV,UNKNOWN_SCENE,HAN,"that's two you owe me, junior.",0.0,Neutral,Neutral
SW_EpisodeV,UNKNOWN_SCENE,HAN,"well your worship, looks like you managed to keep me around for a little while longer.",0.7003,Positive,Neutral
SW_EpisodeV,UNKNOWN_SCENE,LEIA,i had nothing to do with it. general rieekan thinks it's dangerous for any ships to leave the system until we've activated the energy shield.,-0.296,Negative,Anger
SW_EpisodeV,UNKNOWN_SCENE,HAN,that's a good story. i think you just can't bear to let a gorgeous guy like me out of your sight.,0.8555,Positive,Joy
SW_EpisodeV,UNKNOWN_SCENE,LEIA,"i don't know where you get you delusions, laser brain.",0.0,Neutral,Surprise
SW_EpisodeV,UNKNOWN_SCENE,HAN,"laugh it up, fuzz ball. but you didn't see us alone in the south passage.",0.5283,Positive,Neutral
SW_EpisodeV,UNKNOWN_SCENE,HAN,she expressed her true feelings for me.,0.4215,Positive,Anger
SW_EpisodeV,UNKNOWN_SCENE,LEIA,"my...! why, you stuck up,...halfwitted,...scruffylooking... nerfherder!",-0.3786,Negative,Surprise
SW_EpisodeV,UNKNOWN_SCENE,HAN,"who's scruffylooking? i must have hit her pretty close to the mark to get her all riled up like that, huh, kid?",0.7236,Positive,Anger
SW_EpisodeV,UNKNOWN_SCENE,LEIA,"why, i guess you don't know everything about women yet?",0.0,Neutral,Surprise
SW_EpisodeV,UNKNOWN_SCENE,ANNOUNCER,"headquarters personnel, report to command center.",0.0,Neutral,Neutral
SW_EpisodeV,UNKNOWN_SCENE,HAN,take it easy.,0.4404,Positive,Neutral
SW_EpisodeV,UNKNOWN_SCENE,THREEPIO,"excuse us, please.",0.3818,Positive,Neutral
SW_EpisodeV,UNKNOWN_SCENE,RIEEKAN,princess...we have a visitor.,0.0,Neutral,Surprise
SW_EpisodeV,UNKNOWN_SCENE,RIEEKAN,"we've picked up something outside the base in zone twelve, moving east.",0.0,Neutral,Neutral
SW_EpisodeV,UNKNOWN_SCENE,SENIOR CONTROLLER,it's metal.,0.0,Neutral,Neutral
SW_EpisodeV,UNKNOWN_SCENE,LEIA,then it couldn't be one of those creatures that attacked luke.,-0.4588,Negative,Neutral
SW_EpisodeV,UNKNOWN_SCENE,HAN,"it could be a speeder, one of ours.",0.0,Neutral,Neutral
SW_EpisodeV,UNKNOWN_SCENE,SENIOR CONTROLLER,no. wait there's something very weak coming through.,-0.659,Negative,Neutral
SW_EpisodeV,UNKNOWN_SCENE,THREEPIO,"sir, i am fluent in six million forms of communication. this signal is not used by the alliance. it could be an imperial code.",0.0,Neutral,Neutral
SW_EpisodeV,UNKNOWN_SCENE,HAN,"it isn't friendly, whatever it is. come on, chewie, let's check it out.",-0.3875,Negative,Neutral
SW_EpisodeV,UNKNOWN_SCENE,RIEEKAN,send rouges ten and eleven to station threeeight.,0.0,Neutral,Neutral
SW_EpisodeV,UNKNOWN_SCENE,HAN,afraid there's not much left.,0.0,Neutral,Fear
SW_EpisodeV,UNKNOWN_SCENE,LEIA,what was it?,0.0,Neutral,Surprise
SW_EpisodeV,UNKNOWN_SCENE,HAN,droid of some kind. i didn't hit it that hard. it must have had a selfdestruct.,0.4588,Positive,Neutral
SW_EpisodeV,UNKNOWN_SCENE,LEIA,an imperial probe droid.,0.0,Neutral,Neutral
SW_EpisodeV,UNKNOWN_SCENE,HAN,it's a good bet the empire knows we're here.,0.4404,Positive,Joy
SW_EpisodeV,UNKNOWN_SCENE,RIEEKAN,we'd better start the evacuation.,0.4404,Positive,Fear
SW_EpisodeV,UNKNOWN_SCENE,PIETT,admiral.,0.3182,Positive,Neutral
SW_EpisodeV,UNKNOWN_SCENE,OZZEL,"yes, captain",0.4019,Positive,Neutral
SW_EpisodeV,UNKNOWN_SCENE,PIETT,"i think we've got something, sir. the report is only a fragment had.",0.0,Neutral,Neutral
SW_EpisodeV,UNKNOWN_SCENE,OZZEL,"we have thousands of probe droids searching the galaxy. i want proof, not leads!",0.1511,Positive,Anger
SW_EpisodeV,UNKNOWN_SCENE,PIETT,the visuals indicate life readings.,0.0,Neutral,Neutral
SW_EpisodeV,UNKNOWN_SCENE,OZZEL,it could mean anything. if we followed every lead...,0.0,Neutral,Anger
SW_EpisodeV,UNKNOWN_SCENE,PIETT,"but, sir, the hoth system is supposed to be devoid of human forms.",0.0,Neutral,Neutral
SW_EpisodeV,UNKNOWN_SCENE,VADER,you found something?,0.0,Neutral,Surprise
SW_EpisodeV,UNKNOWN_SCENE,PIETT,"yes, my lord.",0.4019,Positive,Disgust
SW_EpisodeV,UNKNOWN_SCENE,VADER,that's it. the rebels are there.,-0.2023,Negative,Neutral
SW_EpisodeV,UNKNOWN_SCENE,OZZEL,"my lord, there are so many uncharted settlements. it could be smugglers, it could be...",-0.34,Negative,Surprise
SW_EpisodeV,UNKNOWN_SCENE,VADER,"that is the system. and i'm sure skywalker is with them. set your course for the hoth system. general veers, prepare you men.",0.3182,Positive,Neutral
SW_EpisodeV,UNKNOWN_SCENE,REBEL CAPTAIN,"groups seven and ten will stay behind to fly the speeders. as soon as each transport is loaded, evacuation control will give clearance for immediate launch.",0.0,Neutral,Neutral
SW_EpisodeV,UNKNOWN_SCENE,REBEL FIGHTER,"right, sir.",0.0,Neutral,Neutral
SW_EpisodeV,UNKNOWN_SCENE,HAN,"okay, that's it. try it...off! turn it off! turn it off! off!",0.471,Positive,Anger
SW_EpisodeV,UNKNOWN_SCENE,MEDICAL DROID,"sir, it will take quite awhile to evacuate the tforty sevens.",0.0,Neutral,Sadness
SW_EpisodeV,UNKNOWN_SCENE,LUKE,"well, forget the heavy equipment. there's plenty of time to get the smaller modules on the transports.",0.0516,Positive,Neutral
SW_EpisodeV,UNKNOWN_SCENE,MEDICAL DROID,"take care, sir.",0.4939,Positive,Neutral
SW_EpisodeV,UNKNOWN_SCENE,LUKE,thanks.,0.4404,Positive,Neutral
SW_EpisodeV,UNKNOWN_SCENE,LUKE,"chewie, take care of yourself, okay?",0.6249,Positive,Neutral
SW_EpisodeV,UNKNOWN_SCENE,HAN,"hi, kid. there's got to be a reason for it. check it at the other end. wait a second. you all right?",0.0,Neutral,Neutral
SW_EpisodeV,UNKNOWN_SCENE,LUKE,yeah.,0.296,Positive,Neutral
SW_EpisodeV,UNKNOWN_SCENE,HAN,be careful.,0.1531,Positive,Neutral
SW_EpisodeV,UNKNOWN_SCENE,LUKE,"you, too.",0.0,Neutral,Neutral
SW_EpisodeV,UNKNOWN_SCENE,CONTROLLER,"general, there's a fleet of star destroyers coming out of hyperspace in sector four.",-0.5106,Negative,Neutral
SW_EpisodeV,UNKNOWN_SCENE,RIEEKAN,reroute all power to the energy shield. we've got to hold them till all transports are away. prepare for ground assault.,-0.4019,Negative,Neutral
SW_EpisodeV,UNKNOWN_SCENE,VADER,"what is it, general?",0.0,Neutral,Neutral
SW_EpisodeV,UNKNOWN_SCENE,VEERS,"my lord, the fleet has moves out of lightspeed. comscan has detected an energy field protecting an area around the sixth planet of the hoth system. the field is strong enough to deflect any bombardment.",0.6597,Positive,Surprise
SW_EpisodeV,UNKNOWN_SCENE,VADER,the rebels are alerted to our presence. admiral ozzel came out of lightspeed too close to the system.,0.128,Positive,Neutral
SW_EpisodeV,UNKNOWN_SCENE,VEERS,he felt surprise was wiser...,0.2732,Positive,Surprise
SW_EpisodeV,UNKNOWN_SCENE,VADER,"he is as clumsy as he is stupid. general, prepare your troops for a surface attack.",-0.7579,Negative,Fear
SW_EpisodeV,UNKNOWN_SCENE,VEERS,"yes, my lord.",0.4019,Positive,Disgust
SW_EpisodeV,UNKNOWN_SCENE,OZZEL,"lord vader, the fleet has moved out of lightspeed, and we're preparing to...aaagh!",0.0,Neutral,Surprise
SW_EpisodeV,UNKNOWN_SCENE,VADER,"you have failed me for the last time, admiral. captain piett.",-0.25,Negative,Neutral
SW_EpisodeV,UNKNOWN_SCENE,PIETT,"yes, my lord.",0.4019,Positive,Disgust
SW_EpisodeV,UNKNOWN_SCENE,VADER,"make ready to land out troops beyond the energy shield and deploy the fleet so that nothing gets off that system. you are in command now, admiral piett.",0.7096,Positive,Neutral
SW_EpisodeV,UNKNOWN_SCENE,PIETT,"thank you, lord vader.",0.3612,Positive,Joy
SW_EpisodeV,UNKNOWN_SCENE,LEIA,"all troop carriers will assemble at the north entrance. the heavy transport ships will leave as soon as they're loaded. only two fighter escorts per ship. the energy shield can only be opened for a short time, so you'll have to stay very close to your transports.",0.3612,Positive,Neutral
SW_EpisodeV,UNKNOWN_SCENE,HOBBIE,two fighters against a star destroyer?,-0.4939,Negative,Surprise
SW_EpisodeV,UNKNOWN_SCENE,LEIA,"the ion cannon will fire several shots to make sure that any enemy ships will be out of your flight path. when you've gotten past the energy shield, proceed directly to the rendezvous point. understood?",-0.3612,Negative,Neutral
SW_EpisodeV,UNKNOWN_SCENE,PILOTS,right. okay.,0.2263,Positive,Neutral
SW_EpisodeV,UNKNOWN_SCENE,LEIA,good luck.,0.7096,Positive,Neutral
SW_EpisodeV,UNKNOWN_SCENE,DERLIN,okay. everyone to your stations. let's go!,0.2942,Positive,Joy
SW_EpisodeV,UNKNOWN_SCENE,RIEEKAN,their primary target will be the power generators. prepare to open the shield.,0.0,Neutral,Neutral
SW_EpisodeV,UNKNOWN_SCENE,CONTROLLER,"sir, rebel ships are coming into our sector.",-0.1531,Negative,Fear
SW_EpisodeV,UNKNOWN_SCENE,CAPTAIN,good. our first catch of the day.,0.4404,Positive,Joy
SW_EpisodeV,UNKNOWN_SCENE,WOMAN CONTROLLER,"stand by, ion control....fire!",0.0,Neutral,Anger
SW_EpisodeV,UNKNOWN_SCENE,ANNOUNCER,the first transport is away.,0.0,Neutral,Fear
SW_EpisodeV,UNKNOWN_SCENE,DACK,"feeling all right, sir?",0.128,Positive,Joy
SW_EpisodeV,UNKNOWN_SCENE,LUKE,"just like new, dack. how about you?",0.3612,Positive,Surprise
SW_EpisodeV,UNKNOWN_SCENE,DACK,right now i feel i could take on the whole empire myself.,0.0,Neutral,Joy
SW_EpisodeV,UNKNOWN_SCENE,LUKE,i know what you mean.,0.0,Neutral,Surprise
SW_EpisodeV,UNKNOWN_SCENE,TRENCH OFFICER,echo station threeteight.,0.0,Neutral,Neutral
SW_EpisodeV,UNKNOWN_SCENE,TRENCH OFFICER,we have spotted imperial walkers!,0.0,Neutral,Surprise
SW_EpisodeV,UNKNOWN_SCENE,CONTROLLER,imperial walkers on the north ridge.,0.0,Neutral,Fear
SW_EpisodeV,UNKNOWN_SCENE,LUKE,echo station fiveseven. we're on our way.,0.0,Neutral,Neutral
SW_EpisodeV,UNKNOWN_SCENE,LUKE,"all right, boys, keep tight now.",0.0,Neutral,Neutral
SW_EpisodeV,UNKNOWN_SCENE,DACK,"luke, i have no approach vector. i'm not set.",-0.296,Negative,Neutral
SW_EpisodeV,UNKNOWN_SCENE,LUKE,"steady, dack. attack pattern delta. go now!",-0.5255,Negative,Sadness
SW_EpisodeV,UNKNOWN_SCENE,LUKE,"all right, i'm coming in.",0.0,Neutral,Neutral
SW_EpisodeV,UNKNOWN_SCENE,LUKE,"hobbie, you still with me?",0.0,Neutral,Surprise
SW_EpisodeV,UNKNOWN_SCENE,LUKE,that armor's too strong for blasters.,0.5106,Positive,Neutral
SW_EpisodeV,UNKNOWN_SCENE,LUKE,"rouge group, use your harpoons and tow cables. go for the legs. it might be our only chance of stopping them. all right, stand by, dack.",0.1027,Positive,Anger
SW_EpisodeV,UNKNOWN_SCENE,DACK,"luke, we've got a malfunction in fire control. i'll have to cut in the auxiliary.",-0.5423,Negative,Sadness
SW_EpisodeV,UNKNOWN_SCENE,LUKE,"just hang on. hang on, dack. get ready to fire that tow cable.",0.0258,Neutral,Neutral
SW_EpisodeV,UNKNOWN_SCENE,LUKE,dack? dack!,0.0,Neutral,Sadness
SW_EpisodeV,UNKNOWN_SCENE,VEERS,"yes, lord vader. i've reached the main power generator. the shield will be down in moments. you may start your landing.",0.4767,Positive,Neutral
SW_EpisodeV,UNKNOWN_SCENE,LUKE,rouge three.,0.0,Neutral,Neutral
SW_EpisodeV,UNKNOWN_SCENE,WEDGE,"copy, rouge leader",0.0,Neutral,Neutral
SW_EpisodeV,UNKNOWN_SCENE,LUKE,"wedge, i've lost my gunner. you'll have to make this shot. i'll cover for you. set your harpoon. follow me on the next pass.",-0.3182,Negative,Sadness
SW_EpisodeV,UNKNOWN_SCENE,WEDGE,"coming around, rouge leader.",0.0,Neutral,Neutral
SW_EpisodeV,UNKNOWN_SCENE,LUKE,"steady, rouge two",0.0,Neutral,Neutral
SW_EpisodeV,UNKNOWN_SCENE,WEDGE,activate harpoon.,0.0,Neutral,Neutral
SW_EpisodeV,UNKNOWN_SCENE,WEDGE,"good shot, janson.",0.4404,Positive,Joy
SW_EpisodeV,UNKNOWN_SCENE,WEDGE,one more pass.,0.0,Neutral,Neutral
SW_EpisodeV,UNKNOWN_SCENE,JANSON,coming around. once more.,0.0,Neutral,Neutral
SW_EpisodeV,UNKNOWN_SCENE,JANSON,one more.,0.0,Neutral,Neutral
SW_EpisodeV,UNKNOWN_SCENE,JANSON,cable out! let her go!,0.0,Neutral,Anger
SW_EpisodeV,UNKNOWN_SCENE,WEDGE,detach cable.,0.0,Neutral,Neutral
SW_EpisodeV,UNKNOWN_SCENE,JANSON,cable detached.,-0.128,Negative,Sadness
SW_EpisodeV,UNKNOWN_SCENE,TRENCH OFFICER,come on!,0.0,Neutral,Anger
SW_EpisodeV,UNKNOWN_SCENE,WEDGE,whooha!! that got him!,0.0,Neutral,Surprise
SW_EpisodeV,UNKNOWN_SCENE,LUKE,"i see it, wedge. good work.",0.4404,Positive,Joy
SW_EpisodeV,UNKNOWN_SCENE,RIEEKAN,i don't think we can protect two transports at a time.,0.3818,Positive,Surprise
SW_EpisodeV,UNKNOWN_SCENE,LEIA,"it's risky, but we can't hold out much longer. we have no choice.",-0.4939,Negative,Fear
SW_EpisodeV,UNKNOWN_SCENE,RIEEKAN,launch patrols.,0.0,Neutral,Fear
SW_EpisodeV,UNKNOWN_SCENE,LEIA,evacuate remaining ground staff.,0.0,Neutral,Neutral
SW_EpisodeV,UNKNOWN_SCENE,HAN,"no, no! no! this one goes there, that one goes there. right?",-0.7339,Negative,Anger
SW_EpisodeV,UNKNOWN_SCENE,THREEPIO,"artoo, you take good care of master luke now, understand? and...do take care of yourself. oh, dear, oh, dear.",0.926,Positive,Neutral
SW_EpisodeV,UNKNOWN_SCENE,VEERS,all troops will debark for ground assault. prepare to target the main generator.,-0.5859,Negative,Neutral
SW_EpisodeV,UNKNOWN_SCENE,LUKE,"rouge two, are you all right?",0.0,Neutral,Neutral
SW_EpisodeV,UNKNOWN_SCENE,ZEV,"yeah. i'm with you, rouge leader.",0.296,Positive,Neutral
SW_EpisodeV,UNKNOWN_SCENE,LUKE,we'll set harpoon. i'll cover for you.,0.0,Neutral,Neutral
SW_EpisodeV,UNKNOWN_SCENE,ZEV,coming around.,0.0,Neutral,Neutral
SW_EpisodeV,UNKNOWN_SCENE,LUKE,"watch that cross fire, boys.",-0.34,Negative,Fear
SW_EpisodeV,UNKNOWN_SCENE,ZEV,set for position three. steady.,0.0,Neutral,Neutral
SW_EpisodeV,UNKNOWN_SCENE,LUKE,stay tight and low.,-0.2732,Negative,Neutral
SW_EpisodeV,UNKNOWN_SCENE,LUKE,"hobbie, i've been hit!",0.0,Neutral,Surprise
SW_EpisodeV,UNKNOWN_SCENE,HAN,you all right?,0.0,Neutral,Neutral
SW_EpisodeV,UNKNOWN_SCENE,LEIA,why are you still here?,0.0,Neutral,Surprise
SW_EpisodeV,UNKNOWN_SCENE,HAN,i heard the command center had been hit.,0.0,Neutral,Sadness
SW_EpisodeV,UNKNOWN_SCENE,LEIA,you got your clearance to leave.,-0.0516,Negative,Neutral
SW_EpisodeV,UNKNOWN_SCENE,HAN,don't worry. i'll leave. first i'm going to get you to your ship.,0.3724,Positive,Fear
SW_EpisodeV,UNKNOWN_SCENE,THREEPIO,"your highness, we must take this last transport. it's our only hope.",0.4404,Positive,Neutral
SW_EpisodeV,UNKNOWN_SCENE,LEIA,send all troops in sector twelve to the south slope to protect the fighters.,0.34,Positive,Neutral
SW_EpisodeV,UNKNOWN_SCENE,ANNOUNCER,imperial troops have entered the base.,0.0,Neutral,Neutral
SW_EpisodeV,UNKNOWN_SCENE,HAN,come on...that's it.,0.0,Neutral,Neutral
SW_EpisodeV,UNKNOWN_SCENE,LEIA,give the evacuation code signal. and get to your transports!,0.0,Neutral,Neutral
SW_EpisodeV,UNKNOWN_SCENE,HEAD CONTROLLER,konezero...all troops disengage.,0.0,Neutral,Sadness
SW_EpisodeV,UNKNOWN_SCENE,THREEPIO,oh! wait for me!,0.0,Neutral,Surprise
